ME,ano,mês,casos,tempmin,tempmed,tempmax,umidmin,umidmed,umidmax,nível,população,casos_acumulados_ano,p_rt1,p_inc100k,Rt,receptivo,transmissao,nivel_inc
2019-12,2019,12,0,26.41904761904762,27.256031723809503,27.9761904761905,70.84585873809525,75.49143304761905,80.28280952380952,1,15036,513,0.5,0.0,0.0,0,0,0
2020-01,2020,01,0,25.96428571428575,28.111012071428547,30.64285714285715,62.2626687857143,75.68066392857142,86.14669278571428,1,15036,513,0.5,0.0,0.0,0,0,0
2020-02,2020,02,0,25.357142857142875,26.697754285714296,28.0357142857143,76.01739610714283,83.31614675,89.4021227142857,1,15036,513,0.5,0.0,0.0,0,0,0
2020-03,2020,03,0,25.25714285714284,27.634523771428558,30.25714285714286,66.94333654285717,79.93909785714284,90.64942174285716,1,15036,513,0.5,0.0,0.0,0,0,0
2020-04,2020,04,0,24.78571428571427,27.488095214285725,30.857142857142875,63.54442482142857,80.60418364285715,92.07783574999998,1,15036,513,0.5,0.0,0.0,0,0,0
2020-05,2020,05,0,24.8857142857143,27.570714342857137,30.91428571428572,60.28366234285714,77.68770954285714,90.3150255142857,1,15036,513,0.5,0.0,0.0,0,0,0
2020-06,2020,06,0,24.392857142857125,26.774591785714303,29.64285714285715,59.88605664285712,76.07868117857143,88.40023592857142,1,15036,513,0.5,0.0,0.0,0,0,0
2020-07,2020,07,0,23.785714285714302,26.732960678571423,30.0,53.441104357142876,71.04398767857143,84.70835735714289,1,15036,513,0.5,0.0,0.0,0,0,0
2020-08,2020,08,0,24.171428571428578,27.091706942857137,30.6,49.95812942857144,69.26416405714285,83.26508565714283,1,15036,513,0.5,0.0,0.0,0,0,0
2020-09,2020,09,0,24.928571428571423,27.381191321428577,30.785714285714274,52.10775942857145,70.3043835,83.25586728571427,1,15036,513,0.5,0.0,0.0,0,0,0
2020-10,2020,10,0,25.75,27.84161485714285,30.99999999999997,56.65385010714287,72.82594492857143,84.20837675000003,1,15036,513,0.5,0.0,0.0,0,0,0
2020-11,2020,11,0,26.2559523809524,28.189501630952375,31.142857142857125,59.266184851190474,74.0955140059524,84.92038982,1,15036,513,0.5,0.0,0.0,0,0,0
2020-12,2020,12,0,27.0,28.565217,31.5,53.9766265,72.161975,83.72533035000001,1,15036,513,0.5,0.0,0.0,0,0,0
2021-01,2021,01,1,26.05714285714286,27.874206942857143,30.428571428571438,63.11791757142858,76.03562742857146,85.65208154285715,1,15036,513,0.29265357999999997,1.330141,3.7043236,0,0,0
2021-02,2021,02,1,25.821428571428577,27.801318821428552,29.928571428571402,68.01933625000001,78.97861828571428,88.5015722142857,1,15036,513,0.24079465,1.66267625,4.618955,0,0,0
2021-03,2021,03,0,24.642857142857174,27.002987285714298,29.4642857142857,69.7509597857143,82.16663217857142,92.36033239285715,1,15036,513,0.0,0.0,0.0,0,0,0
2021-04,2021,04,1,25.10714285714285,27.732342285714275,30.821428571428577,64.31454907142857,79.6128995,92.14124553571428,1,15036,513,0.240816975,1.66267625,4.6304035,0,0,0
2021-05,2021,05,4,24.5142857142857,27.162706971428584,30.17142857142856,62.57587205714286,79.30900311428573,92.11719877142856,2,15036,513,0.474200714,5.320564,3.19432456,1,0,0
2021-06,2021,06,6,25.142857142857153,27.440803928571423,30.392857142857125,58.86370928571428,76.36576789285714,89.42849089285714,2,15036,513,0.3775454575,9.9760575,0.970717225,0,0,0
2021-07,2021,07,1,24.678571428571452,27.3857400714286,30.607142857142875,53.878672321428546,73.18976814285715,87.10616999999999,1,15036,513,0.2407271425,1.66267625,4.584694,0,0,0
2021-08,2021,08,2,25.0,27.710380171428557,31.25714285714286,49.57132097142858,68.7919855142857,82.1467836,1,15036,513,0.30851736,2.660282,1.10735942,0,0,0
2021-09,2021,09,2,25.678571428571427,27.951216357142876,31.392857142857153,51.83359378571427,70.19449535714283,82.96341835714287,1,15036,513,0.3580087275,3.3253525,1.039776425,0,0,0
2021-10,2021,10,0,26.02857142857144,28.270962742857144,31.25714285714284,56.70138417142857,71.7227428857143,83.72636154285715,1,15036,513,0.0,0.0,0.0,0,0,0
2021-11,2021,11,1,26.678571428571427,28.80257135714285,31.7857142857143,56.40850375,71.19751885714285,82.18902664285716,1,15036,513,0.240816725,1.66267625,4.63027675,0,0,0
2021-12,2021,12,0,26.642857142857153,28.742689,31.46428571428575,59.90550475,73.24607389285714,84.53508046428576,1,15036,513,0.0,0.0,0.0,0,0,0
2022-01,2022,01,2,25.057142857142857,27.397121885714302,29.97142857142858,66.37676431428574,79.54306568571428,90.27590891428572,1,15036,513,0.33876478,2.660282,4.1458898,0,0,0
2022-02,2022,02,1,25.89285714285715,28.137400928571424,30.571428571428573,63.62338160714285,76.09534746428572,87.69950471428574,1,15036,513,0.2319497625,1.66267625,2.31233625,0,0,0
2022-03,2022,03,4,24.0,26.478100678571426,29.250000000000025,72.36375946428572,85.96942139285716,97.51492375000001,2,15036,513,0.4183081625,6.650705,1.9154320249999999,0,0,0
2022-04,2022,04,4,24.642857142857125,27.067473714285697,29.9642857142857,69.59709596428573,83.83098867857143,94.88907517857142,1,15036,513,0.524784685,6.650705,1.6737372,1,0,0
2022-05,2022,05,6,24.285714285714278,26.65097979999998,29.6,68.97264157142858,84.11698488571429,94.74755160000001,2,15036,513,0.4858365800000001,7.980845800000002,1.3553922680000001,1,0,0
2022-06,2022,06,7,24.178571428571423,26.3514455357143,29.1785714285714,65.4732522857143,80.54795003571428,92.08430592857144,1,15036,513,0.40791975,11.63873375,1.4625746000000002,0,0,0
2022-07,2022,07,3,24.0,26.335613857142857,29.257142857142885,61.74451745714286,77.65293065714287,89.72121200000001,1,15036,513,0.16751922,3.990423,0.33123483600000003,0,0,0
2022-08,2022,08,0,23.928571428571423,26.63220125,29.785714285714274,53.97036985714288,72.1362632857143,84.10253835714285,1,15036,513,0.0,0.0,0.0,0,0,0
2022-09,2022,09,0,25.10714285714285,27.055933,29.75,57.181049964285705,72.1827102857143,83.30027335714287,1,15036,513,0.0,0.0,0.0,0,0,0
2022-10,2022,10,1,25.542857142857162,27.72119262857142,30.600000000000016,56.315765799999994,72.29476585714286,83.8527285142857,1,15036,513,0.19265358,1.330141,3.7043236,0,0,0
2022-11,2022,11,3,26.0,27.644119749999998,29.928571428571452,61.4852287857143,73.20463821428572,82.80991785714286,1,15036,513,0.52393435,4.98802875,1.6268178249999998,0,0,0
2022-12,2022,12,0,25.720238095238074,27.5666576309524,29.958333333333325,61.57372865476192,73.73014766666665,83.1541032559524,1,15036,513,0.0,0.0,0.0,0,0,0
2023-01,2023,01,0,26.514285714285723,27.39047617142856,28.5142857142857,73.73572891428572,79.29088397142856,84.03864951428572,1,15036,513,0.0,0.0,0.0,0,0,0
2023-02,2023,02,1,26.74403467908905,27.2057458448499,27.8518245341615,79.17966773891048,82.53474052004401,85.28476572475411,1,13553,513,0.240816975,1.8446101,4.6304045,0,0,0
2023-03,2023,03,3,25.892730186480176,26.83044031031467,27.918924825174823,78.77972621500585,84.6467484243007,89.55838241439395,1,13553,513,0.397592975,5.53383035,1.396661675,0,0,0
2023-04,2023,04,0,25.21999999999998,27.0669047542857,29.57428571428572,71.72389325142856,84.21925860571426,93.22844565142856,1,13553,513,0.0,0.0,0.0,0,0,0
2023-05,2023,05,0,26.78512987012988,27.73080625324675,28.809220779220777,75.97661119149353,82.2391768574026,87.51978851649352,1,13553,513,0.0,0.0,0.0,0,0,0
2023-06,2023,06,0,24.97766860902255,26.536270131578924,28.666643421052648,70.1431500244361,81.76617861466165,89.11937237030074,1,13553,513,0.0,0.0,0.0,0,0,0
2023-07,2023,07,2,23.65954285714286,26.8639,31.091617142857142,50.21328719142858,71.97240911714286,87.27172168285713,1,13553,513,0.37823060000000003,2.9513761599999997,5.5564854,0,0,0
2023-08,2023,08,0,23.320528571428547,27.07017857142855,32.201925,43.938471428571404,69.37727500000001,87.86383571428573,1,13553,513,0.0,0.0,0.0,0,0,0
2023-09,2023,09,0,23.804825000000022,27.5089285714286,32.83315714285712,40.335017857142844,66.82136785714283,84.31107142857142,1,13553,513,0.0,0.0,0.0,0,0,0
2023-10,2023,10,0,24.49828,27.617085714285718,32.67988285714286,43.94412285714286,69.13546285714285,85.58887714285716,1,13553,513,0.0,0.0,0.0,0,0,0
2023-11,2023,11,0,24.488599999999977,27.543200000000002,32.246271428571426,47.03064642857142,70.70081785714288,87.48563214285716,1,13553,513,0.0,0.0,0.0,0,0,0
2023-12,2023,12,3,24.21812285714284,27.15697714285712,31.497757142857154,53.56661714285716,76.33685999999997,92.53902,1,13553,513,0.19744308,4.427064,3.7043236,0,0,0
2024-01,2024,01,0,24.522125000000003,27.625767857142876,31.859325,52.4320857142857,75.23257142857142,93.25275357142854,1,13553,513,0.0,0.0,0.0,0,0,0
2024-02,2024,02,3,23.953078571428577,26.434246428571427,29.792664285714302,67.73781785714287,84.0033607142857,95.46596785714286,1,13553,513,0.246794865,5.53383,4.618955,0,0,0
2024-03,2024,03,3,23.79654857142858,26.1073257142857,29.3025257142857,73.28856285714285,87.5016,96.9996,1,13553,513,0.436263166,4.42706424,1.5027883599999998,1,0,0
2024-04,2024,04,5,23.604110714285724,26.14458214285715,29.507492857142875,69.94163571428572,86.60128571428572,97.71287142857145,2,13553,513,0.49465026999999995,9.2230506,1.409975315,1,0,0
2024-05,2024,05,3,23.50927142857145,26.171592857142848,29.71795,62.87089285714288,82.9899035714286,95.9988107142857,2,13553,513,0.1869675,5.53383,0.44369895,0,0,0
2024-06,2024,06,3,22.36028,25.51550285714286,29.389237142857162,57.99494,79.84297714285715,94.34133714285714,1,13553,513,0.36487135200000004,4.42706428,3.37589434,0,0,0
2024-07,2024,07,3,21.815050000000003,26.01881785714285,31.337267857142873,40.020021428571425,66.38209642857143,86.16828214285712,1,13553,513,0.316971895,5.53383035,0.7965244075,0,0,0
2024-08,2024,08,4,21.99903214285715,26.54182857142855,32.58825,34.33889285714285,63.44998214285715,83.95073214285712,1,13553,513,0.5675526274999999,7.3784404,1.246663475,0,0,0
2024-09,2024,09,7,22.757502857142878,26.971894285714303,33.15054285714284,34.25065142857142,63.41913428571429,82.99559428571428,1,13553,513,0.371836116,10.329816160000002,1.1786403,0,0,0
2024-10,2024,10,2,23.6326607142857,27.008442857142875,32.33945357142857,41.13873928571425,68.3774107142857,87.56626428571428,1,13553,513,0.32041710999999995,3.6892202,0.786803125,0,0,0
2024-11,2024,11,2,23.9315035714286,27.455578571428575,32.896775,39.801271428571425,68.05876428571429,88.15111785714286,1,13553,513,0.37761254,3.6892202,1.251895975,0,0,0
2024-12,2024,12,0,24.04185,27.152624999999997,31.813803571428572,49.76518928571425,74.55998571428572,92.21911785714285,1,13553,513,0.0,0.0,0.0,0,0,0
