SE,casos,p_rt1,p_inc100k,nivel,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,notif_accum_year
201438,0,0.0,0.0,1,0.0,15036,24.2857142857143,79.0,0,0,0,64.2429047142857,39.4285714285714,26.759696,30.0,513
201437,0,0.0,0.0,1,0.0,15036,24.2857142857143,77.8571428571429,0,0,0,63.3990681428571,42.2857142857143,26.9378957142857,30.2857142857143,513
201436,0,0.0,0.0,1,0.0,15036,24.8571428571429,78.0,0,0,0,63.9897967142857,43.5714285714286,26.7755101428571,29.7142857142857,513
201435,0,0.0,0.0,1,0.0,15036,24.0,78.4285714285714,0,0,0,64.3582447142857,44.4285714285714,26.5693877142857,29.5714285714286,513
201434,0,0.0,0.0,1,0.0,15036,23.4285714285714,75.7142857142857,0,0,0,59.954081,36.2857142857143,26.6122447142857,29.8571428571429,513
201433,0,0.0,0.0,1,0.0,15036,23.5714285714286,75.5714285714286,0,0,0,60.012094,35.0,26.815098,30.4285714285714,513
201432,0,0.0,0.0,1,0.0,15036,24.2857142857143,78.5714285714286,0,0,0,63.4737857142857,42.4285714285714,26.794335,29.7142857142857,513
201431,0,0.0,0.0,1,0.0,15036,23.8571428571429,79.5714285714286,0,0,0,64.8489711428571,44.7142857142857,26.5653914285714,29.7142857142857,513
201430,1,0.9631786,6.650705,1,18.475819,15036,23.2857142857143,82.4285714285714,0,0,0,66.7817181428571,44.7142857142857,26.3634791428571,29.8571428571429,513
201429,0,0.0,0.0,1,0.0,15036,23.5714285714286,82.0,0,0,0,65.8911557142857,45.5714285714286,26.6095235714286,29.8571428571429,513
201428,0,0.0,0.0,1,0.0,15036,24.0,80.5714285714286,0,0,0,66.8800134285714,45.7142857142857,26.6465518571429,29.7142857142857,513
201427,0,0.0,0.0,1,0.0,15036,24.0,85.5714285714286,0,0,0,68.5368662857143,46.7142857142857,26.6341341428571,29.5714285714286,513
201426,0,0.0,0.0,1,0.0,15036,24.0,85.7142857142857,0,0,0,68.5510195714286,46.4285714285714,26.9380955714286,30.1428571428571,513
201425,0,0.0,0.0,1,0.0,15036,25.1428571428571,80.4285714285714,0,0,0,67.84883,45.8571428571429,27.0377931428571,29.7142857142857,513
201424,1,0.7281786,6.650705,1,2.1851442,15036,24.7142857142857,85.7142857142857,0,0,0,66.8946555714286,44.5714285714286,27.3831094285714,30.4285714285714,513
201423,0,0.0,0.0,1,0.0,15036,24.7142857142857,87.2857142857143,0,0,0,69.83163,48.5714285714286,27.2602042857143,30.0,513
201422,1,0.75116026,6.650705,1,2.4224377,15036,24.5714285714286,88.1428571428571,1,0,0,72.4524985714286,53.0,27.0336031428571,29.8571428571429,513
201421,0,0.0,0.0,1,0.0,15036,25.0,89.7142857142857,0,0,0,75.4757214285714,57.1428571428571,27.1789234285714,29.7142857142857,513
201420,0,0.0,0.0,1,0.0,15036,24.0,91.8571428571429,0,0,0,79.9188357142857,60.1428571428571,26.1966411428571,28.8571428571429,513
201419,1,0.3949159,6.650705,1,0.7460556,15036,24.4285714285714,88.8571428571429,1,0,0,73.679412,53.4285714285714,27.1684607142857,29.7142857142857,513
201418,2,0.8443037,13.30141,1,3.075278,15036,24.2857142857143,90.4285714285714,1,0,0,76.4520448571429,58.1428571428571,27.0119115714286,29.7142857142857,513
201417,2,0.908404,13.30141,1,4.9495463,15036,25.4285714285714,86.7142857142857,0,0,0,71.2317178571429,52.0,27.9626824285714,30.5714285714286,513
201416,0,0.0,0.0,1,0.0,15036,24.0,89.4285714285714,0,0,0,75.9752297142857,59.5714285714286,26.7425522857143,29.4285714285714,513
201415,0,0.0,0.0,1,0.0,15036,24.4285714285714,91.1428571428571,0,0,0,77.1413357142857,53.7142857142857,26.821409,29.7142857142857,513
201414,1,0.6887573,6.650705,1,1.8589696,15036,24.0,92.5714285714286,1,0,0,80.1141585714286,64.0,26.2975052857143,28.7142857142857,513
201413,1,0.730556,6.650705,1,2.207831,15036,25.4285714285714,82.8571428571429,0,0,0,68.2704085714286,50.2857142857143,27.8520411428571,30.7142857142857,513
201412,0,0.0,0.0,1,0.0,15036,24.5714285714286,89.5714285714286,0,0,0,74.7766894285714,57.8571428571429,27.1852331428571,29.8571428571429,513
201411,1,0.9632679,6.650705,1,18.521618,15036,24.8571428571429,86.4285714285714,0,0,0,72.3194944285714,53.5714285714286,27.0207597142857,29.5714285714286,513
201410,0,0.0,0.0,1,0.0,15036,25.2857142857143,81.8571428571429,0,0,0,68.0093257142857,50.2857142857143,27.617523,29.8571428571429,513
201409,0,0.0,0.0,1,0.0,15036,25.1428571428571,82.5714285714286,0,0,0,67.5765314285714,48.4285714285714,27.4795915714286,30.1428571428571,513
201408,0,0.0,0.0,1,0.0,15036,24.0,87.0,0,0,0,73.7853628571429,57.0,26.753036,29.2857142857143,513
201407,0,0.0,0.0,1,0.0,15036,25.2857142857143,81.2857142857143,0,0,0,71.4057478571429,55.8571428571429,27.400142,30.0,513
201406,0,0.0,0.0,1,0.0,15036,24.1428571428571,87.1428571428571,0,0,0,70.9686242857143,53.7142857142857,26.885119,29.5714285714286,513
201405,0,0.0,0.0,1,0.0,15036,25.0,83.5714285714286,0,0,0,68.0135785714286,47.0,27.5087034285714,30.2857142857143,513
201404,0,0.0,0.0,1,0.0,15036,26.0,75.1428571428571,0,0,0,64.3469384285714,47.1428571428571,27.7653062857143,30.4285714285714,513
201403,0,0.0,0.0,1,0.0,15036,25.5714285714286,82.0,0,0,0,69.0025707142857,50.7142857142857,27.609562,30.1428571428571,513
201402,0,0.0,0.0,1,0.0,15036,25.7142857142857,77.1428571428571,0,0,0,65.7980927142857,47.7142857142857,27.4227254285714,30.0,513
201401,0,0.0,0.0,1,0.0,15036,25.7142857142857,76.7142857142857,0,0,0,64.2741022857143,46.1428571428571,27.468508,30.2857142857143,513
